customer_id,recency_days,frequency,monetary
17392,306,3,579.92
14742,435,1,579.85
15588,677,1,579.6
14529,60,3,578.61
18262,140,3,577.54
15830,37,1,576.0
17557,14,4,575.46
17773,514,2,575.37
12859,458,1,575.1
13262,263,3,573.45
12601,189,6,573.26
12879,44,3,573.22
17274,35,2,573.22
12719,5,2,572.95
13424,449,1,572.77
13379,26,3,572.56
13179,618,1,572.31
14053,124,4,572.3
15198,92,5,571.35
15691,252,4,571.3
18053,70,3,571.07
12817,281,3,570.98
15821,44,2,570.96
13190,544,3,570.66
15315,64,2,570.5
17122,119,4,570.5
15857,18,2,570.48
14170,375,3,570.18
17433,88,2,569.96
15169,382,2,569.22
12624,106,2,569.13
13406,427,2,568.92
12575,457,2,568.82
18244,430,2,568.64
13321,72,2,567.36
16667,68,2,567.18
14208,94,2,567.05
15627,457,2,566.9
16720,26,3,566.74
13998,446,3,566.7
18150,32,3,566.58
14932,365,2,566.13
12699,417,1,566.11
16250,261,3,565.24
15920,154,8,565.19
13894,23,3,564.62
15344,0,3,563.94
15143,225,2,563.63
15597,35,2,563.37
14986,376,2,563.1
17665,493,1,563.1
17195,655,1,562.98
17970,211,1,562.79
17233,35,3,560.86
15655,243,1,560.67
17413,404,2,560.14
14273,51,4,559.97
15415,313,1,559.61
17503,2,2,558.96
12513,112,1,558.29
14592,35,3,557.94
13260,61,1,557.62
18127,19,4,556.13
13024,470,2,555.87
15102,530,2,554.67
15634,17,2,554.65
18056,288,2,554.6
16641,105,2,554.5
15650,521,2,553.88
17407,411,1,552.9
17016,576,1,552.4
12363,109,2,552.0
13677,404,2,551.24
16414,21,5,551.21
17674,74,2,551.04
17291,308,1,550.8
17265,138,2,550.01
16111,428,1,549.33
15055,474,3,549.12
15200,494,1,549.05
15842,393,2,548.8
13948,360,4,548.76
16936,25,2,548.29
18039,374,4,548.22
16536,110,1,548.12
15598,53,2,548.02
16031,92,2,547.9
15350,373,2,547.6
16811,4,2,547.07
17637,31,2,547.06
17295,28,3,547.0
12790,192,2,546.85
17520,53,1,546.81
15080,427,2,546.25
17806,11,1,546.04
12478,3,1,545.99
12521,142,1,545.68
15728,379,2,544.6
18207,499,1,544.47
16475,88,4,544.3
13390,74,1,544.08
13955,154,3,544.07
14716,43,3,543.28
16927,115,3,543.05
15959,682,3,542.89
13785,428,4,542.49
15675,81,4,542.04
16230,189,2,542.03
16060,400,3,541.95
16647,169,4,541.9
17447,40,2,541.53
16576,420,2,540.87
12819,458,1,540.52
12743,134,2,540.13
17524,361,3,539.14
15539,7,1,538.46
13961,392,1,538.4
17580,252,5,538.07
14539,15,2,537.48
16804,23,3,536.99
18140,473,1,536.41
13207,15,4,535.86
15890,394,5,535.65
16142,249,1,535.34
12810,534,2,534.99
13385,329,1,534.57
17443,219,1,534.24
17436,1,5,534.06
16785,409,1,533.78
16707,400,4,533.41
13594,52,2,533.32
15433,213,2,533.3
15825,172,1,532.94
15659,43,3,532.49
12414,217,4,532.41
15115,18,2,531.85
14940,417,2,531.49
16706,37,3,531.35
16935,381,3,530.86
15917,247,5,530.17
18159,301,1,530.15
12654,10,5,529.98
14002,134,2,529.73
17458,15,2,529.58
18191,261,2,529.4
18043,24,3,529.29
17999,37,3,528.46
16406,18,3,528.36
15756,61,4,528.01
18098,396,1,527.94
14616,242,5,527.78
16421,376,3,526.27
12559,310,2,525.71
15919,19,2,525.69
15467,9,3,524.88
14417,387,1,524.65
15683,117,2,524.54
17765,158,4,524.0
13277,15,7,523.3
17223,310,3,523.04
17712,44,1,522.91
13605,387,2,522.67
16413,56,2,522.03
17514,128,2,522.0
12956,306,4,521.89
15689,119,3,521.03
13977,411,1,519.81
13811,183,2,519.75
12571,39,2,519.61
12777,457,1,519.45
12825,521,2,518.63
13600,312,2,518.42
12979,729,1,517.7
18205,36,2,517.36
14311,242,2,516.45
13043,273,1,516.42
14429,403,1,516.28
13859,326,2,515.86
18243,414,1,515.78
14949,469,4,515.0
17510,24,2,514.56
18212,326,2,514.37
12897,204,4,514.25
12977,156,4,513.88
16829,156,2,513.32
14570,280,3,512.4
13177,64,2,512.2
16561,5,2,511.12
13710,31,3,509.52
15891,226,1,509.13
14008,432,1,509.04
12907,395,2,508.91
15417,85,1,508.8
17391,163,2,508.8
14317,64,1,508.58
13067,82,3,508.51
14552,151,3,507.93
17415,79,1,507.84
14158,40,1,507.66
17384,19,3,507.55
13885,189,2,506.8
13123,472,2,506.75
14647,201,2,506.04
12988,292,1,505.82
12390,79,1,504.84
14807,390,2,504.14
17630,169,2,503.6
15138,393,1,502.52
17266,2,5,501.72
13865,58,4,501.56
15881,312,5,501.39
17276,402,1,501.24
13116,138,1,501.14
13247,17,4,501.12
17248,120,2,500.54
18049,437,2,500.5
16616,15,2,500.42
12800,470,2,500.25
12366,633,1,500.24
17110,165,3,499.9
13816,23,2,499.67
13553,674,1,499.6
15193,60,1,499.32
17256,107,5,498.93
16488,33,3,498.8
14171,98,2,498.79
13493,275,2,498.63
17053,130,1,498.48
16820,95,1,497.61
14968,30,2,497.49
17680,23,3,497.45
17335,383,2,497.04
17923,282,3,497.0
12943,558,2,496.5
15300,64,1,496.44
15018,38,3,496.21
15278,561,4,496.16
12904,18,2,496.06
16977,395,4,496.0
17995,281,3,495.48
14319,424,1,494.85
16352,17,2,494.44
17333,85,1,494.25
12763,138,2,494.08
15447,330,5,492.88
14270,331,1,492.65
14310,432,1,492.1
13732,28,1,491.86
17269,385,1,491.81
14663,430,2,490.6
15000,47,1,490.52
15877,1,2,490.33
14416,22,2,490.22
12983,598,1,490.08
17476,395,2,489.86
17715,200,2,489.6
14722,147,3,489.52
18280,277,2,488.15
17608,33,4,488.06
15165,373,1,487.75
13412,620,1,487.35
13733,410,2,487.03
16021,395,2,487.03
13675,151,2,486.82
17453,17,2,486.72
12920,17,4,486.64
13153,5,1,486.22
15216,87,2,486.09
17988,11,13,485.69
13812,42,3,485.0
16999,23,2,484.82
18203,157,4,482.52
16603,74,2,482.47
12542,484,2,481.88
18216,31,1,481.75
17106,389,1,481.58
13176,46,1,481.49
15174,322,2,481.46
16024,12,3,478.71
13428,10,3,478.54
15589,255,3,478.53
18176,358,1,476.35
15277,46,2,476.34
15507,171,1,475.86
15780,183,3,475.28
14322,429,4,474.1
17104,423,1,474.03
12479,11,1,473.2
16635,406,1,473.0
13194,135,2,472.78
14975,57,2,472.39
13642,215,4,472.2
13161,313,2,472.13
16038,7,3,471.78
15721,11,1,471.4
14237,373,2,471.14
16473,164,4,470.83
13066,24,2,470.8
15963,19,2,470.76
17996,379,3,469.73
17254,4,3,469.48
14058,462,2,469.19
14369,642,2,469.13
15557,28,1,468.91
15387,492,1,468.65
13171,21,3,468.41
12797,365,2,468.08
17294,669,2,467.79
17187,226,2,467.71
14029,63,2,467.66
16390,536,3,467.5
12958,400,2,467.34
14052,19,2,466.66
14148,233,2,466.29
16504,25,1,465.88
13248,124,2,465.68
13928,10,4,464.57
15349,158,2,463.91
18083,397,1,463.53
17040,137,2,463.25
17964,31,2,463.21
14627,379,1,462.75
14331,124,2,462.66
14954,12,2,462.12
15958,74,4,462.12
13624,388,1,462.08
14727,274,3,461.03
15540,11,2,460.68
13367,431,1,460.2
12667,58,1,460.13
16310,414,2,460.08
17111,47,2,459.58
16596,15,4,458.98
14118,428,1,458.45
13957,417,3,458.25
14599,390,2,457.89
14011,480,2,457.82
15121,50,2,457.72
16069,417,1,457.7
17344,46,2,457.36
14819,64,4,456.41
14296,421,2,456.4
16039,423,2,456.4
12999,196,3,455.88
15585,176,1,455.3
14335,16,2,454.86
16765,294,2,454.75
17067,724,3,454.54
17140,247,1,454.12
15475,77,1,454.11
17564,24,3,454.01
17376,70,4,453.64
18158,9,2,453.4
16481,682,1,453.38
14184,66,1,452.89
16799,432,2,452.78
12816,95,2,452.2
13698,596,2,451.73
18100,550,1,451.56
18031,378,1,451.3
15961,379,1,451.29
12361,287,4,451.25
12831,262,3,451.11
15124,22,4,450.82
12596,51,2,450.27
16870,469,1,450.16
13150,484,3,449.97
14784,26,3,449.93
13877,86,3,449.68
13489,105,4,449.52
15126,536,2,449.49
15418,425,2,449.42
17823,421,2,449.25
15739,66,1,449.12
14761,58,3,447.92
14780,54,2,447.68
18201,722,1,447.53
13754,151,3,447.05
16095,456,1,447.05
14149,220,1,446.62
17370,72,4,446.18
14010,565,2,445.15
18134,598,2,445.0
18270,38,3,444.55
14638,50,1,443.6
16424,191,2,443.06
16404,70,1,443.05
18222,92,1,443.0
14996,481,2,442.29
17699,476,2,442.0
18233,325,1,440.0
13954,1,2,439.92
17643,373,2,439.7
16025,29,1,439.66
16968,4,2,439.43
13086,382,1,439.33
17718,232,2,439.18
13964,387,2,438.9
17729,596,1,438.65
15859,432,1,438.46
17807,395,3,437.87
17070,114,2,437.42
14846,427,1,437.4
16519,25,4,436.96
13432,571,2,436.55
14123,733,1,436.18
16084,299,1,436.18
16166,428,2,435.83
13738,396,1,434.78
15323,562,3,434.6
14910,2,4,434.35
14238,326,3,434.23
16888,400,3,434.2
14093,12,1,433.86
16939,488,3,433.85
18029,642,1,433.77
15613,610,1,433.72
16522,435,2,433.36
17178,731,1,432.96
17687,420,1,432.68
16604,562,2,432.45
16236,78,1,432.2
16881,66,1,432.0
14042,725,1,431.98
15488,92,5,431.92
12447,243,1,431.49
17842,602,1,430.69
12827,5,3,430.15
15450,30,1,429.84
15461,460,2,429.7
14979,735,1,429.66
15230,239,2,429.6
15036,72,3,429.56
13413,639,6,429.44
12436,99,1,429.01
15553,60,1,428.93
18089,446,1,428.45
15360,39,1,427.93
12740,63,1,427.6
17740,389,6,426.9
18152,646,1,426.69
15930,67,1,426.63
14288,213,1,426.6
15966,450,1,426.53
15217,563,1,426.24
14877,418,2,425.85
13703,318,2,425.56
12384,28,2,425.27
12491,38,1,424.4
17103,722,1,424.3
16541,735,1,424.03
16913,290,3,423.91
17330,22,4,423.8
15888,80,3,423.49
14097,481,2,422.86
16137,680,1,422.7
16689,75,2,422.6
18240,46,1,422.58
16149,4,3,422.22
13807,367,3,422.2
16773,57,3,421.24
14757,75,1,420.5
15206,10,4,420.3
15711,556,2,420.25
14575,488,1,420.22
13672,301,3,419.92
13442,667,3,419.87
13096,394,1,419.7
14124,84,1,419.58
13079,4,6,419.18
15262,323,3,418.82
13073,411,2,418.08
17701,252,1,417.95
17232,2,2,417.77
16832,184,5,417.61
14762,263,2,417.57
12833,145,1,417.38
17258,396,2,417.3
16816,103,4,417.06
12729,113,1,417.01
16957,239,2,416.64
15011,395,2,416.6
16355,375,1,416.35
16356,197,6,415.87
12930,78,2,415.8
12608,404,1,415.79
15725,15,1,415.25
14333,67,1,415.2
13565,19,3,414.8
18278,73,2,414.2
13002,318,3,414.13
13669,50,3,413.55
14082,364,2,413.36
17767,15,2,413.05
17662,661,2,412.92
14620,205,2,412.78
17601,239,2,412.66
16932,53,3,412.55
18050,359,2,412.06
16272,116,1,411.7
18284,431,1,411.68
15960,374,4,410.95
18011,373,2,410.79
15099,84,1,410.48
17598,381,1,409.98
13827,57,3,409.8
14581,16,2,409.65
14348,260,1,409.57
15225,234,1,409.4
16864,434,2,409.25
16921,61,3,409.21
16243,33,2,409.1
13686,182,3,409.04
12974,197,2,408.95
16629,73,2,408.63
16324,128,3,408.59
12672,329,2,407.05
12353,204,2,406.76
16632,485,2,406.4
17000,396,2,406.3
15342,129,1,406.09
16815,453,2,406.02
18111,589,1,405.85
12922,161,1,405.38
13143,584,1,405.1
13640,611,1,405.0
15941,637,1,405.0
13574,411,1,404.45
16319,217,1,404.4
16484,173,2,404.3
14678,579,1,403.39
17785,53,3,403.38
17431,313,1,403.3
13530,634,1,402.98
12564,261,1,402.9
16315,330,2,402.71
17094,322,2,402.2
16998,149,5,402.0
12386,337,2,401.9
15968,388,1,401.8
14494,25,3,401.46
14471,591,2,400.95
17285,628,2,400.44
17168,498,1,400.2
14358,389,2,400.06
15501,404,2,399.95
18164,37,1,399.65
13252,394,2,399.3
18128,537,1,399.29
17052,28,1,399.09
17830,1,3,398.7
12459,605,1,398.36
15522,32,2,397.99
12508,26,2,397.88
15037,376,2,397.76
15280,172,3,397.52
15429,26,2,397.35
17789,281,2,397.15
12824,59,1,397.12
17486,261,1,396.87
15446,376,3,396.75
13597,400,2,396.71
15883,2,2,396.48
18067,40,1,396.33
15577,151,5,396.03
13879,645,1,395.5
13083,4,3,395.43
16538,541,3,395.07
18048,203,3,394.93
16207,25,1,394.38
15386,186,1,394.14
17300,390,2,393.64
15345,45,1,393.54
15437,262,2,393.45
17563,578,2,392.38
18110,19,2,392.28
16783,436,1,391.95
15504,81,4,391.45
12419,385,2,391.01
14072,666,1,390.85
14197,410,1,390.05
17116,648,1,389.78
18024,152,2,389.78
17379,11,1,389.72
14752,43,1,389.64
17479,632,1,389.26
17286,21,3,389.18
13358,268,1,389.03
18227,217,2,388.75
15592,46,1,388.58
13896,625,1,388.55
13899,16,2,388.52
17918,500,3,388.44
13673,18,2,387.44
16827,393,5,387.18
17771,56,4,386.93
17595,12,2,386.69
16148,296,2,386.62
12579,78,1,386.42
17614,57,1,386.32
14779,280,3,386.15
13584,306,3,385.7
16492,540,1,385.56
12973,413,1,385.55
12889,381,4,385.46
12829,336,3,385.3
14826,581,2,385.2
17617,558,1,385.19
17711,10,2,385.1
12788,463,4,384.9
17171,289,2,384.59
16868,394,3,384.56
16433,28,2,384.52
12554,448,1,384.5
17357,24,2,384.39
13966,435,1,384.26
16982,60,1,384.06
14598,44,2,384.04
15155,383,1,383.97
13792,66,3,383.95
17804,376,3,383.78
15440,54,3,383.68
12376,389,2,383.15
12832,32,2,383.03
17403,36,2,382.87
14767,474,1,382.81
16988,5,2,382.67
13657,10,2,382.14
12593,108,3,382.1
17753,464,4,382.06
17250,3,2,381.97
14908,74,2,381.9
16304,694,1,381.66
15090,308,1,381.32
17393,410,2,381.15
17903,394,1,381.09
15048,65,4,381.0
17573,29,3,380.6
17936,5,1,380.13
14731,47,3,380.02
16577,666,1,380.0
12493,165,2,379.74
16552,242,2,379.73
14200,617,1,379.2
16909,72,1,379.14
12445,22,2,378.98
16930,26,3,378.89
12651,334,4,377.75
12375,10,2,377.5
12941,724,1,377.49
17736,9,3,377.44
18285,660,1,377.0
17783,72,3,376.96
17717,421,1,376.92
16544,519,4,376.7
17489,58,2,376.64
14353,215,3,376.5
13997,519,3,376.46
14531,479,1,376.34
17078,36,2,375.86
13688,635,1,375.5
14448,9,2,375.35
14294,407,1,375.34
14067,63,2,374.7
17568,633,1,374.45
14736,485,2,374.05
13283,59,4,373.36
15337,411,1,373.02
13197,609,1,373.01
14981,246,2,372.92
12895,42,2,372.8
13374,414,2,372.8
12981,29,2,372.22
13164,569,2,372.2
17245,204,2,371.63
18155,75,3,371.62
17912,310,6,371.6
15472,113,1,371.56
18162,732,1,371.51
14950,19,1,371.2
15975,84,1,371.01
15063,213,1,370.8
15765,666,1,370.63
14168,420,2,370.45
15458,25,2,370.44
17437,529,1,369.68
15922,373,1,369.5
16758,65,1,369.34
14888,207,1,369.2
14172,605,3,369.02
15477,649,1,368.4
17792,467,2,368.35
15989,375,2,368.31
14706,618,1,367.54
14018,645,1,367.15
14962,270,4,366.91
14244,660,1,366.42
12899,413,1,366.4
17911,9,1,366.23
16974,522,2,365.5
12448,44,1,365.45
12443,732,1,365.31
15029,619,1,365.1
13545,390,2,364.93
17536,177,3,364.83
14886,252,1,364.8
15949,16,2,364.72
15343,87,1,364.5
15915,401,1,364.24
14528,37,1,364.22
16509,296,1,363.7
14253,493,2,363.4
14594,7,2,363.33
16078,283,2,362.99
16378,247,3,362.95
13962,21,3,362.8
14840,267,2,362.71
14122,406,3,362.42
16052,54,1,362.06
13844,11,1,361.62
16305,138,1,361.22
16448,198,2,361.12
13274,409,1,360.85
18091,593,1,360.85
17772,10,3,360.75
17012,725,1,360.61
18208,565,1,360.08
12634,548,1,360.0
13298,1,1,360.0
15008,480,2,360.0
13181,381,1,359.69
17945,696,3,359.5
14926,381,2,359.4
14919,539,1,359.35
12677,555,2,359.1
15120,133,1,358.82
17948,147,1,358.56
16856,14,3,358.49
17748,527,1,358.15
13228,81,1,358.0
12499,560,1,357.72
16606,404,2,357.66
15595,487,1,357.6
16971,38,1,357.21
18040,19,2,357.2
18273,2,4,357.0
14500,88,3,356.85
17200,387,4,356.71
15840,58,2,355.56
12996,375,1,355.5
16920,411,1,355.45
15863,25,5,355.1
14268,470,1,354.85
15986,30,2,354.42
12888,214,2,354.12
12845,267,4,354.09
16323,196,2,353.66
18003,376,1,353.51
13210,93,1,353.48
14804,8,1,353.27
16382,408,2,353.1
16690,72,4,353.03
12617,29,1,352.98
13765,653,1,352.82
16857,442,1,352.8
16192,735,1,351.3
13923,53,1,351.13
12796,628,1,351.0
14252,381,1,350.99
13332,14,1,350.9
13281,439,1,350.85
16476,431,1,350.35
12498,21,3,349.7
13670,75,1,349.7
13887,204,1,349.55
18250,310,1,349.27
14545,674,1,349.25
17252,116,2,348.91
13790,4,1,348.8
17577,645,2,348.75
15282,570,1,348.59
12452,16,1,348.57
16263,423,1,348.16
13352,60,1,347.98
15334,156,3,347.87
17668,1,2,347.75
15085,729,1,347.54
13062,191,1,346.98
12411,409,1,346.9
17780,667,3,346.56
13234,672,2,346.5
16423,24,1,346.12
15781,25,3,345.46
13774,81,1,345.0
14633,266,1,344.9
18199,683,1,344.75
15519,383,2,344.61
17569,332,1,344.14
13068,10,2,344.0
16990,218,2,344.0
15047,269,1,343.62
15520,1,1,343.5
18081,36,3,343.45
13519,78,2,343.21
17810,668,2,343.21
17795,179,2,342.83
13550,383,1,342.55
16851,4,3,342.45
14989,661,1,342.4
17835,2,3,342.24
17660,141,2,342.22
14724,590,1,341.9
16826,51,1,341.7
16585,593,2,341.59
16259,410,3,340.94
14491,175,2,340.93
17542,269,3,340.85
16044,435,1,340.84
15818,588,1,340.5
12900,422,1,340.33
13737,200,1,339.6
13345,287,1,339.5
14203,397,1,339.34
17697,236,1,338.95
14630,484,1,338.65
17833,723,1,338.46
14799,51,2,338.15
17296,730,1,338.13
12869,681,1,337.67
15942,133,1,337.44
13930,57,2,337.34
17973,51,1,337.04
17488,641,1,336.5
15619,10,1,336.4
13482,232,2,336.09
14196,106,1,335.52
16063,260,1,335.32
17917,45,3,335.03
12690,205,1,335.01
17821,406,1,334.62
17607,376,1,333.81
13216,267,1,333.74
14241,183,2,333.7
16234,476,3,333.18
16006,211,2,332.82
14137,695,1,332.7
13904,37,2,332.64
16850,333,1,332.41
16803,65,1,332.3
16452,630,2,332.17
17647,65,3,331.66
15512,155,4,331.58
16274,373,1,331.55
17435,411,1,331.35
16030,309,1,331.24
13981,415,1,331.14
16478,25,3,331.0
15878,561,2,330.77
14517,33,2,330.45
13010,374,2,330.12
15130,169,1,330.11
12850,445,1,330.0
18186,722,1,329.58
17518,425,2,329.42
17914,3,1,329.36
17154,75,1,329.34
17776,386,2,329.3
15153,31,1,329.25
15979,602,1,329.22
15880,369,1,329.03
13817,29,2,328.98
16286,477,2,328.95
14012,277,1,328.8
13372,89,1,328.64
16855,23,2,328.4
13187,337,4,328.36
15213,318,2,328.35
14747,249,1,328.2
16318,35,1,328.15
15709,283,2,327.85
17196,427,1,327.75
15735,421,1,327.68
13498,730,1,327.38
16322,1,2,326.75
13646,399,2,326.25
18047,381,2,326.09
17439,655,1,325.74
12804,465,2,325.37
13661,603,1,325.24
15670,296,2,325.2
13801,66,1,324.8
15982,605,1,324.51
12946,436,1,324.45
16685,61,2,324.24
18261,43,2,324.24
13834,576,2,324.19
13351,66,1,323.94
17440,156,4,323.58
13025,731,1,323.39
16195,723,1,323.25
14263,423,1,322.93
16627,79,1,322.8
16342,75,4,322.41
12780,598,1,322.4
14424,17,1,322.08
15726,390,1,321.91
18090,421,1,321.9
13111,718,1,321.88
17976,372,1,321.79
17471,474,1,321.65
14070,684,1,321.6
15770,612,1,321.45
14823,180,3,321.43
17182,422,2,321.3
15869,277,3,321.11
15236,298,1,321.05
15432,23,2,320.76
12365,291,1,320.69
14622,184,1,320.58
13986,17,1,320.46
17309,95,3,320.39
16683,533,1,320.25
13942,534,1,320.0
13843,381,1,319.75
16436,668,3,319.14
16967,189,1,319.02
17229,96,2,318.76
12795,18,1,318.48
16273,648,2,318.34
15682,599,2,318.24
14703,14,1,318.17
17839,42,1,318.15
18253,642,1,317.88
12552,39,1,317.82
12760,455,1,317.8
17267,127,2,317.2
15616,438,1,317.11
17689,388,2,317.08
12544,36,1,316.7
16761,96,1,316.62
15204,357,1,316.58
12529,528,1,316.48
13494,311,1,316.26
17408,163,3,316.09
12614,277,1,315.6
15042,199,2,315.45
16091,154,2,315.06
17121,402,1,314.74
14991,430,1,314.67
18206,553,1,314.66
18117,25,1,314.4
18070,669,1,314.1
15873,499,4,313.92
12532,30,1,313.83
15196,432,2,313.7
13087,726,1,313.64
16582,113,1,313.62
17928,45,3,313.16
13845,64,1,312.98
15162,731,1,312.9
13905,732,1,312.65
17843,303,2,312.65
15318,3,1,312.62
13226,273,2,312.46
12834,282,1,312.38
17326,408,2,312.35
14094,439,1,311.77
14951,79,1,311.69
12852,294,1,311.55
13990,213,1,311.3
15724,201,3,310.85
13400,582,1,310.83
16328,563,1,310.83
13847,719,1,310.72
16439,722,1,310.7
15185,70,1,310.62
14848,404,1,310.56
15308,274,1,310.47
15188,725,1,310.43
13315,689,1,310.26
14749,479,1,310.15
13628,676,1,310.14
17181,57,3,309.85
15699,17,1,309.65
16373,382,2,309.49
12884,88,1,309.05
15010,35,1,308.94
16956,17,1,308.74
16194,375,1,308.6
14181,410,2,308.35
14927,396,1,308.2
15302,730,1,308.0
13289,723,1,307.95
15778,431,1,307.95
16123,51,1,307.78
13529,78,2,307.76
14777,403,1,307.56
13060,253,1,307.53
17120,233,1,307.46
13932,294,1,307.4
15374,128,2,307.32
14783,659,1,307.3
17721,659,1,307.21
13036,684,1,307.1
13142,19,1,307.09
15087,281,1,306.94
13660,400,1,306.64
16649,520,1,306.58
13718,246,2,306.55
18059,23,3,306.46
16524,446,2,306.19
17077,578,1,306.0
15135,239,2,305.68
16796,89,1,305.62
16181,73,1,305.54
13383,543,1,305.28
15893,481,1,305.28
15163,18,2,304.47
16217,235,2,304.25
18185,249,1,304.25
16674,54,2,304.24
17688,393,1,304.2
14990,612,2,304.17
17383,4,2,304.09
15454,362,2,303.89
16489,380,2,303.7
14791,606,1,303.63
13343,177,1,303.43
14806,75,2,303.43
18255,89,2,303.15
16425,302,1,302.7
14043,491,2,302.6
18165,177,1,302.46
17339,94,3,302.36
17506,75,1,302.2
15054,12,2,302.1
15242,422,1,302.04
16297,268,1,301.9
13773,396,2,301.54
15667,39,1,301.32
15148,10,1,301.29
13625,596,1,301.26
16437,381,2,301.25
12351,375,1,300.93
16479,10,2,300.83
16050,173,3,300.7
17556,205,2,300.67
17793,25,1,300.34
14797,507,1,300.31
17766,381,2,299.61
12547,197,3,299.58
12864,138,2,299.57
13346,462,6,299.4
17898,85,4,299.18
13667,149,1,299.05
12489,336,1,298.93
17991,225,3,298.65
15609,184,1,298.48
17824,51,1,298.4
12881,275,1,298.0
18018,108,4,297.99
16583,373,2,297.95
12566,86,1,297.65
14835,528,2,297.0
12460,456,1,296.65
17627,478,1,296.36
13751,288,1,296.25
12898,463,2,296.21
13504,64,1,295.93
14269,439,1,295.73
14614,386,1,295.13
16252,382,1,295.09
16579,425,1,295.05
12350,310,1,294.4
17301,21,2,294.39
17124,185,1,294.24
17927,721,1,294.0
15718,540,1,293.79
14192,388,1,293.74
15928,656,1,293.53
17710,423,1,293.5
16402,264,2,293.45
17441,732,1,293.35
15060,8,4,293.0
16721,262,1,292.47
16543,591,1,292.21
13739,18,2,292.2
14985,198,2,292.01
13449,23,1,291.88
17207,652,1,291.77
17907,640,1,291.76
17882,379,2,291.56
16615,626,1,291.5
13347,70,1,291.36
18182,463,1,291.13
17551,359,1,290.34
15391,584,1,289.87
16897,299,2,289.78
13796,499,1,289.7
15962,449,1,289.48
14162,173,2,289.36
15041,170,2,288.98
15545,54,2,288.97
17057,596,1,288.79
17501,220,2,288.6
16808,99,2,288.42
16432,64,1,287.4
17497,390,2,287.25
13508,243,2,287.05
12698,590,1,285.75
14660,86,2,285.74
14402,652,1,285.6
17636,19,1,285.56
12487,730,1,285.3
16429,106,1,284.55
15445,264,2,284.5
17359,11,2,284.46
13616,568,2,283.85
13121,269,1,283.73
15662,661,2,283.73
13708,271,1,283.33
13909,423,2,282.85
15936,379,2,282.79
13511,676,1,282.76
16557,24,2,281.85
13326,432,1,281.76
13679,493,3,281.26
18042,53,2,281.15
12595,504,1,281.02
15772,418,1,280.88
12851,96,2,280.76
13080,179,4,280.73
14433,465,1,280.7
14242,234,2,280.55
13581,309,2,280.53
17247,15,1,280.09
15556,24,1,279.77
12515,353,1,278.7
14183,411,2,278.34
14764,46,1,278.3
14303,407,2,277.94
15338,677,1,277.93
16890,476,3,277.91
12495,640,1,277.4
15355,29,2,277.05
13606,29,3,276.75
13272,31,2,276.56
12750,128,1,275.88
13399,464,3,275.4
16313,3,2,274.15
17072,625,1,273.35
13307,120,3,273.34
17355,386,1,273.31
13861,429,2,273.26
17498,75,1,272.22
13917,49,2,272.04
14816,197,1,271.85
17292,472,2,271.75
14436,98,2,271.7
13058,24,3,271.4
15943,649,2,271.29
17278,241,2,271.24
18238,515,1,270.92
14520,1,2,270.6
16757,318,2,270.48
12558,7,1,269.96
18267,672,1,269.37
15964,663,1,269.21
13533,182,3,269.09
17264,424,1,268.28
12751,444,1,268.27
18254,581,1,267.9
14039,33,2,267.28
15408,264,1,267.18
15320,44,1,267.13
15517,233,1,267.03
15423,38,3,266.89
17786,85,2,266.85
14863,29,1,266.76
13837,211,2,266.59
14392,432,1,266.4
15119,245,1,266.4
12962,7,2,266.39
13973,287,1,264.7
16334,492,1,263.73
13128,631,1,263.5
16089,386,2,263.49
12892,396,1,263.38
12715,106,1,263.36
17808,548,4,262.64
13331,401,1,262.4
17910,726,1,261.7
14957,253,2,261.69
13189,18,2,260.68
17901,29,3,260.08
17022,31,2,260.0
16733,529,1,259.68
12665,324,3,259.6
13127,77,1,259.17
17558,393,1,259.17
17219,31,2,259.13
15536,409,1,259.09
14526,389,1,258.65
13683,457,1,258.6
16502,620,2,258.55
13369,365,1,258.28
13227,201,1,257.7
15014,43,2,257.67
15894,253,2,257.6
16542,53,2,257.32
15503,362,2,257.3
15852,186,3,257.26
14483,281,2,257.1
15404,375,1,257.06
14876,521,2,256.7
14274,686,1,256.6
13806,63,1,256.38
17896,23,1,256.32
17385,14,1,256.11
13825,621,2,255.59
14881,19,1,255.4
16911,635,2,255.25
12746,540,1,254.55
14765,29,3,254.11
17626,602,1,254.0
16845,618,1,253.88
13250,460,2,253.09
17992,389,1,252.88
15019,266,1,252.81
15035,89,1,252.73
13251,402,1,252.68
16908,722,1,252.59
15552,217,2,252.52
16074,390,1,252.5
13404,1,2,252.49
13645,120,1,252.1
17210,392,1,251.72
16453,530,2,251.71
16976,267,1,251.52
14501,183,2,251.21
14166,505,2,251.15
18266,434,1,251.1
16962,409,1,251.04
12807,383,1,250.35
15231,621,1,250.26
17303,361,1,250.04
15510,330,1,250.0
16893,366,2,249.47
13061,72,1,248.61
13592,35,4,247.96
16381,395,2,247.85
15293,665,1,247.5
18072,185,1,247.44
14658,5,2,247.15
14654,738,1,246.86
15697,689,1,246.75
13943,577,1,246.54
15378,462,2,246.5
15495,379,1,246.5
15783,10,1,246.3
18153,659,1,246.22
16778,74,2,245.94
14325,569,1,245.48
14281,408,1,245.15
15118,134,1,244.8
15884,432,2,244.6
16528,3,1,244.41
14694,617,1,244.31
13551,319,2,244.2
17892,56,3,244.1
17925,372,1,244.08
